solar_time,zen,GHI_m,DNI_m,diffuse,dw_ir,temp,rh,pa_hpa,t_a,GHI_c,DNI_c,dhi,cs_period,reno_cs,site,pw_hpa,elev,P_rep,csv2,clr_pct,clr_num,afgl_t0,afgl_p0,x,y,correction,e,tdp,dtdp
2011-08-16 07:19:49.516335240+00:00,66.0,355.0,735.8,71.3,321.8,18.5,77.4,992.5,291.65,318.31956554402245,564.3403764813498,87.93469915321586,True,True,BON,16.450360445922414,213,98817.46387331044,True,0.40998348320792805,5449,293.2415,989.357,0.12741759482091017,0.7844730656230706,-0.00371211861834132,0.8106212842389645,287.622089112918,4.027910887081987
2010-07-31 05:49:57.846607380+00:00,79.26,119.9,478.5,49.0,353.8,20.1,95.4,959.2,293.25,95.02790212291558,289.92431981998254,40.56570805070049,True,True,SXF,22.399217132545704,437,96247.34687072478,True,0.3888541014402004,4791,292.2335,964.493,0.14868190388992633,0.8438119386298039,-0.007516881020392618,0.8457711871300482,292.49097540926346,0.7590245907365443
2012-03-15 14:04:09.262419240+00:00,53.27,607.9,797.5,126.4,307.5,20.8,30.3,958.7,293.95,595.9731277945951,868.1829454187418,77.4640739144968,True,True,SXF,7.428207418852974,437,96247.34687072478,True,0.2577626541897065,4702,292.2335,964.493,0.08562167209099866,0.7264256694057689,-0.007516881020392618,0.7415326239664208,275.8754657855168,18.074534214483208
2012-04-03 16:43:08.867822460+00:00,72.92,253.6,718.4,61.9,275.3,17.6,17.0,941.8,290.75,234.67607441931492,649.9555633802485,44.69116124501716,True,True,FPK,3.4144589818173956,634,94042.32409080835,True,0.2530398322851153,4770,291.347,942.626,0.05805005609302247,0.6794652306094525,-0.010781163448100138,0.6959567427217661,265.38351110640343,25.366488893596568
2011-11-06 15:27:44.824609980+00:00,70.39,280.5,689.6,71.8,334.8,20.5,49.0,1010.8,293.65,281.9265506749866,664.1899741745608,59.91890388893145,True,True,GWC,11.792638648341967,98,100163.49097716731,True,0.5084131504012426,3863,293.759,1002.122,0.10788155290884147,0.7941551358700923,-0.0017194804187012412,0.778328206958315,282.57012038545594,11.07987961454404
2011-10-01 12:06:58.426260420+00:00,47.0,718.7,913.8,90.2,300.5,18.8,31.4,967.9,291.95,681.9738800189286,866.4501589121626,91.09940673858932,True,True,SXF,6.800075646870498,437,96247.34687072478,True,0.5743366880146387,4372,292.2335,964.493,0.08192162639575362,0.7295423003659788,-0.007516881020392618,0.7354164484321807,274.6359570897803,17.31404291021971
2010-09-21 12:08:24.319375140+00:00,43.22,752.0,845.2,104.3,319.6,19.7,59.0,956.9,292.85,728.53891146775,863.2936913613985,99.51851486312034,True,True,SXF,13.513671520363646,437,96247.34687072478,True,0.5124744376278119,4890,292.2335,964.493,0.1154857430257278,0.7664181437689791,-0.007516881020392618,0.790897933221528,284.61346128193566,8.236538718064367
2010-09-11 11:08:44.192629920+00:00,45.26,734.9,901.6,71.1,312.5,19.1,37.9,939.7,292.25,719.5532298803555,907.040962169614,80.85191640537266,True,True,FPK,8.362849687524543,634,94042.32409080835,True,0.45476381104883906,4996,291.347,942.626,0.09084872554233608,0.7555650533923266,-0.010781163448100138,0.7501729433214815,277.5580239647421,14.69197603525788
2012-06-15 06:26:15.836971680+00:00,72.07,221.1,518.2,78.4,363.1,20.9,83.8,1007.3,294.04999999999995,211.3375644547952,446.94349026280025,73.01626529302584,True,True,GWC,20.670779378299557,98,100163.49097716731,True,0.36160188457008247,5943,293.759,1002.122,0.1428302247761215,0.8566066354743275,-0.0017194804187012412,0.8360983615549289,291.2066679712464,2.8433320287535366
2011-10-13 16:08:27.339089580+00:00,75.96,201.9,677.6,52.6,284.2,17.8,27.0,951.8,290.95,176.0029070280865,564.6497818972314,39.866879633176126,True,True,SXF,5.491734041684083,437,96247.34687072478,True,0.4218571754506046,4383,292.2335,964.493,0.07362010663096318,0.6995045564139434,-0.007516881020392618,0.721694036260982,271.6890871908951,19.260912809104866
