,pw,H2O,pCO2,pO3,paerosols,pN2O,pCH4,pO2,pN2,poverlaps
18,0.0032623382098345335,0.1612802842030865,0.1614802842030865,0.1614802842030865,0.1616802842030865,0.1617802842030865,0.1617802842030865,0.1617802842030865,0.1617802842030865,0.16208028420308648
19,0.0034838413594566733,0.1634232512602225,0.1636232512602225,0.1636232512602225,0.1638232512602225,0.1639232512602225,0.1639232512602225,0.1639232512602225,0.1639232512602225,0.1642232512602225
20,0.0037203839201198335,0.16551178835558006,0.16571178835558006,0.16571178835558006,0.16591178835558007,0.16601178835558006,0.16601178835558006,0.16601178835558006,0.16601178835558006,0.16631178835558005
21,0.003972987023509263,0.16752724060152244,0.16772724060152244,0.16772724060152244,0.16792724060152245,0.16802724060152244,0.16802724060152244,0.16802724060152244,0.16802724060152244,0.16832724060152243
22,0.004242741133142129,0.16945151300154082,0.16965151300154083,0.16965151300154083,0.16985151300154083,0.16995151300154082,0.16995151300154082,0.16995151300154082,0.16995151300154082,0.17025151300154082
23,0.004530810751794591,0.1712677726450284,0.1714677726450284,0.1714677726450284,0.17166777264502842,0.1717677726450284,0.1717677726450284,0.1717677726450284,0.1717677726450284,0.1720677726450284
24,0.0048384394485492645,0.17296115769703269,0.1731611576970327,0.1731611576970327,0.1733611576970327,0.1734611576970327,0.1734611576970327,0.1734611576970327,0.1734611576970327,0.17376115769703268
25,0.0051669552271643914,0.17451943917821225,0.17471943917821225,0.17471943917821225,0.17491943917821226,0.17501943917821225,0.17501943917821225,0.17501943917821225,0.17501943917821225,0.17531943917821224
26,0.005517776258939494,0.17593357876831142,0.17613357876831143,0.17613357876831143,0.17633357876831143,0.17643357876831142,0.17643357876831142,0.17643357876831142,0.17643357876831142,0.17673357876831142
27,0.005892417004825672,0.17719813004655538,0.17739813004655539,0.17739813004655539,0.1775981300465554,0.17769813004655538,0.17769813004655538,0.17769813004655538,0.17769813004655538,0.17799813004655538
28,0.006292494753209136,0.1783114420344837,0.1785114420344837,0.1785114420344837,0.17871144203448372,0.1788114420344837,0.1788114420344837,0.1788114420344837,0.1788114420344837,0.1791114420344837
29,0.006719736601591038,0.1792756416221244,0.1794756416221244,0.1794756416221244,0.1796756416221244,0.1797756416221244,0.1797756416221244,0.1797756416221244,0.1797756416221244,0.1800756416221244
30,0.007175986912302724,0.18009639315607012,0.18029639315607013,0.18029639315607013,0.18049639315607013,0.18059639315607012,0.18059639315607012,0.18059639315607012,0.18059639315607012,0.18089639315607012
31,0.007663215274442077,0.18078245599869958,0.18098245599869958,0.18098245599869958,0.1811824559986996,0.18128245599869958,0.18128245599869958,0.18128245599869958,0.18128245599869958,0.18158245599869957
32,0.008183525006401935,0.18134508086031048,0.1815450808603105,0.1815450808603105,0.1817450808603105,0.18184508086031048,0.18184508086031048,0.18184508086031048,0.18184508086031048,0.18214508086031048
33,0.008739162235695066,0.18179730027346308,0.1819973002734631,0.1819973002734631,0.1821973002734631,0.18229730027346308,0.18229730027346308,0.18229730027346308,0.18229730027346308,0.18259730027346308
34,0.00933252559527252,0.18215317588265106,0.18235317588265107,0.18235317588265107,0.18255317588265108,0.18265317588265106,0.18265317588265106,0.18265317588265106,0.18265317588265106,0.18295317588265106
35,0.009966176578193443,0.18242706474741824,0.18262706474741824,0.18262706474741824,0.18282706474741825,0.18292706474741824,0.18292706474741824,0.18292706474741824,0.18292706474741824,0.18322706474741823
36,0.010642850595346377,0.18263295935923013,0.18283295935923013,0.18283295935923013,0.18303295935923014,0.18313295935923013,0.18313295935923013,0.18313295935923013,0.18313295935923013,0.18343295935923012
37,0.011365468783957385,0.18278394326548872,0.18298394326548872,0.18298394326548872,0.18318394326548873,0.18328394326548872,0.18328394326548872,0.18328394326548872,0.18328394326548872,0.1835839432654887
38,0.012137150617860921,0.1828917883069845,0.1830917883069845,0.1830917883069845,0.1832917883069845,0.1833917883069845,0.1833917883069845,0.1833917883069845,0.1833917883069845,0.1836917883069845
39,0.012961227373971028,0.1829667028165039,0.1831667028165039,0.1831667028165039,0.1833667028165039,0.1834667028165039,0.1834667028165039,0.1834667028165039,0.1834667028165039,0.1837667028165039
40,0.013841256513086226,0.1830172247483029,0.1832172247483029,0.1832172247483029,0.1834172247483029,0.1835172247483029,0.1835172247483029,0.1835172247483029,0.1835172247483029,0.1838172247483029
41,0.014781037037108622,0.18305024119873553,0.18325024119873554,0.18325024119873554,0.18345024119873554,0.18355024119873553,0.18355024119873553,0.18355024119873553,0.18355024119873553,0.18385024119873553
42,0.01578462588897298,0.1830711071640581,0.18327110716405812,0.18327110716405812,0.18347110716405812,0.1835711071640581,0.1835711071640581,0.1835711071640581,0.1835711071640581,0.1838711071640581
43,0.01685635546608266,0.18308383210211587,0.18328383210211588,0.18328383210211588,0.18348383210211588,0.18358383210211587,0.18358383210211587,0.18358383210211587,0.18358383210211587,0.18388383210211587
44,0.01800085232285616,0.18309130279223634,0.18329130279223635,0.18329130279223635,0.18349130279223635,0.18359130279223634,0.18359130279223634,0.18359130279223634,0.18359130279223634,0.18389130279223634
45,0.019223057143121523,0.18309551448507777,0.18329551448507778,0.18329551448507778,0.18349551448507778,0.18359551448507777,0.18359551448507777,0.18359551448507777,0.18359551448507777,0.18389551448507777
46,0.020528246068577474,0.18309778836567198,0.18329778836567198,0.18329778836567198,0.183497788365672,0.18359778836567198,0.18359778836567198,0.18359778836567198,0.18359778836567198,0.18389778836567197
47,0.021922053475394086,0.18309896065537,0.18329896065537002,0.18329896065537002,0.18349896065537002,0.18359896065537,0.18359896065537,0.18359896065537,0.18359896065537,0.18389896065537
48,0.023410496297277688,0.1830995359799208,0.1832995359799208,0.1832995359799208,0.1834995359799208,0.1835995359799208,0.1835995359799208,0.1835995359799208,0.1835995359799208,0.1838995359799208
49,0.025,0.18309980387458785,0.18329980387458786,0.18329980387458786,0.18349980387458786,0.18359980387458785,0.18359980387458785,0.18359980387458785,0.18359980387458785,0.18389980387458785
