,pw,H2O,pCO2,pO3,paerosols,pN2O,pCH4,pO2,pN2,poverlaps
31,0.007663215274442077,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
32,0.008183525006401935,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
33,0.008739162235695066,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
34,0.00933252559527252,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
35,0.009966176578193443,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
36,0.010642850595346377,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
37,0.011365468783957385,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
38,0.012137150617860921,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
39,0.012961227373971028,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
40,0.013841256513086226,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
41,0.014781037037108622,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
42,0.01578462588897298,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
43,0.01685635546608266,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
44,0.01800085232285616,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
45,0.019223057143121523,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
46,0.020528246068577474,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
47,0.021922053475394086,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
48,0.023410496297277688,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
49,0.025,0.0033,0.003,0.003,0.0029000000000000002,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0028000000000000004,0.0026000000000000003
