TS,rh,pa_hpa,t_a,pw_hpa,dw_ir,lw_s,esky_c,lw_c,zen,cs_period,w,q,he,tau,esky_t,lw_c_t,site
2012-03-19 19:39:00+00:00,37.9,898.2,280.75,3.9512870024209565,244.1,255.82727578070035,0.7293159289571448,256.89451907014296,36.89,True,0.002748252755687712,0.0027407205628482943,2926.359654794611,1.2381287271792132,0.7100737582601173,250.11664957516726,DRA
2012-03-19 19:46:00+00:00,38.7,898.1,280.54999999999995,3.9799983467837854,244.0,255.7120756683682,0.7297196259191461,256.3050709595287,36.8,True,0.0027686209537371377,0.002760976855362597,2925.773236090652,1.2399189435537592,0.7105923246539709,249.58684092445188,DRA
2012-03-21 00:54:00+00:00,20.5,904.7,288.04999999999995,3.4666820212538734,273.6,285.7681572386848,0.7222665565684997,281.92208847098357,78.18,True,0.00239250684652377,0.0023867964197482635,2964.588857003911,1.208222543126351,0.7012722164316436,273.72737398001664,DRA
2012-03-22 20:32:00+00:00,17.9,897.9,296.54999999999995,5.141621869969133,309.6,322.30815515245683,0.7449808102991282,326.66069314923936,36.8,True,0.0035821405309932725,0.0035693546012068025,2924.6005553860687,1.3080978836693622,0.7296662260593418,319.9455232631153,DRA
2012-03-22 20:36:00+00:00,17.8,897.8,296.65,5.143830765986014,308.3,320.94071870654767,0.7450080835306641,327.1135056896436,37.05,True,0.0035840897874187586,0.0035712899635325502,2924.0142933877723,1.3081809369267658,0.7296886772275195,320.38715625574594,DRA
2012-03-22 20:37:00+00:00,17.7,897.8,296.85,5.176940525792129,308.2,320.9072566166835,0.7454161900579519,328.1762241930594,37.11,True,0.003607293620813331,0.003594327824979172,2924.0142933877723,1.3099925411842397,0.7301779310697185,321.4674427569524,DRA
2012-03-22 20:50:00+00:00,14.4,897.5,298.04999999999995,4.525825213231826,310.3,323.0766319404965,0.7371343269956019,329.80954499167575,38.07,True,0.0031523563005594357,0.0031424501779418064,2922.255820822824,1.2730219385581358,0.7200157531255084,322.1503316675408,DRA
2012-03-22 20:53:00+00:00,14.9,897.3,297.35,4.490916788902112,309.0,321.65633176163885,0.73667398640813,326.5180433264922,38.33,True,0.0031286200789031296,0.0031188623435517587,2921.0837669827824,1.2708904718119753,0.7194183395564469,318.8697753676681,DRA
2012-03-26 17:32:00+00:00,44.4,903.2,282.35,5.15897545411666,259.7,271.6286138130417,0.7451949174460593,268.5227784102526,46.56,True,0.003573087938353461,0.0035603664359849245,2955.747162752485,1.311061746142129,0.7304662719883277,263.21547329056096,DRA
2012-04-11 21:33:00+00:00,30.7,895.9,288.45,5.3267907093422915,277.9,290.13085959316595,0.7472471108555137,293.29624137516475,37.06,True,0.0037202525865735964,0.003706463605757237,2912.8852418816464,1.317386800700232,0.7321657073468948,287.37675517109506,DRA
2012-04-11 22:52:00+00:00,26.3,895.6,289.25,4.803013480393949,280.4,292.6596596337154,0.7407283596994412,293.97643751906475,50.55,True,0.0033536017406247446,0.0033423926866928,2911.129747587221,1.2883375551856984,0.7242712138274292,287.44501064464515,DRA
2012-04-12 17:37:00+00:00,37.9,902.4,283.65,4.8043603255157485,259.9,271.8388570621516,0.7407455660332274,271.86937693692335,40.05,True,0.0033291338584799397,0.003318087501034845,2951.0363923312525,1.2909543656339995,0.724991800565334,266.08740995856886,DRA
2012-04-12 18:56:00+00:00,32.2,902.0,285.45,4.598084823224453,264.0,276.0307156140145,0.7380816139366551,277.83352946898697,29.75,True,0.003186885106865168,0.0031767611341187766,2948.68225950402,1.2789149640995108,0.7216608553678673,271.65231966294516,DRA
2012-04-15 23:51:00+00:00,25.4,903.7,291.75,5.432338162178129,309.0,321.7054342864478,0.7485213104308664,307.47351157695186,61.25,True,0.00376146869542052,0.003747373068931671,2958.693089988707,1.3260396571661677,0.734473241260564,301.7029221515386,DRA
2012-04-24 15:30:00+00:00,23.1,901.1,294.95,6.021115879677053,306.4,319.08857224421905,0.7554125882103501,324.14393455054744,60.73,True,0.004184004026105593,0.004166571075948768,2943.388513801002,1.3556182158866077,0.7422121233811161,318.4796781237634,DRA
2012-05-01 16:34:00+00:00,22.0,895.6,295.45,5.911861337917256,315.5,328.3382125351205,0.7541601893201846,325.8064367226896,46.62,True,0.004132975764392402,0.004115964582525726,2911.129747587221,1.347885543116122,0.7402110070694743,319.78021917811725,DRA
2012-05-01 16:39:00+00:00,22.3,895.5,295.54999999999995,6.029034207506839,316.1,328.9145106078428,0.7555029136954612,326.82861840962295,45.65,True,0.004215920294873273,0.004198220930051905,2910.5446873472292,1.3537910399165127,0.7417406689836686,320.87510672378534,DRA
2012-05-03 19:34:00+00:00,14.8,897.3,297.45,4.487602322235802,315.4,328.2021117270596,0.7366301853767896,326.93806209162614,20.72,True,0.003126299432718709,0.003116556145010526,2921.0837669827824,1.2706946122811733,0.7193633795820389,319.2745477025698,DRA
2012-05-03 19:38:00+00:00,15.2,897.2,297.04999999999995,4.499548065405748,314.4,327.2246891055643,0.7367879738572573,325.25264359341037,20.66,True,0.003135014550128306,0.0031252169495192554,2920.497818427232,1.2713633042583303,0.7195509763094053,317.64342734806195,DRA
2012-05-03 20:36:00+00:00,14.5,896.8,297.85,4.503154375236154,314.0,326.8183704833661,0.7368355675744453,328.79187653189445,23.93,True,0.003138946385435536,0.0031291242322371766,2918.1545466620028,1.2714287523319725,0.7195693305571291,321.0873102495477,DRA
2012-05-03 20:56:00+00:00,14.1,896.8,298.45,4.538413986301967,313.8,326.573088037388,0.7372999005072635,331.6580843634874,26.45,True,0.003163649287885808,0.003153672175154655,2918.1545466620028,1.2735035465349696,0.7201505633067559,323.94383359509493,DRA
2012-05-04 00:43:00+00:00,13.5,895.2,299.35,4.583457152832327,319.1,331.9877822565719,0.7378904567982046,335.94565099826434,68.92,True,0.0032009496149768457,0.0031907362290729026,2908.7898202180454,1.2755483551367115,0.7207222171815334,328.1293208351896,DRA
2012-05-04 00:56:00+00:00,13.6,895.1,299.15,4.563119535846319,318.6,331.3664483354471,0.737624173411623,334.92784061225717,71.51,True,0.0031870314988262146,0.003176906597431372,2908.204969042472,1.2743232200181067,0.7203798544844973,327.0978335310382,DRA
