ts,HE282_lw,HE283_lw,HE284_lw,HE285_lw,HE286_lw,HE287_lw,HE288_lw,HN119_lw,HN141_lw,HN151_lw,HN152_lw,HN153_lw,HN161_lw,HN162_lw,HN164_lw,HVO_lw,HVT_lw,MLO_lw,HE282_rh,HE283_rh,HE284_rh,HE285_rh,HE286_rh,HE287_rh,HE288_rh,HN119_rh,HN141_rh,HN151_rh,HN152_rh,HN153_rh,HN161_rh,HN162_rh,HN164_rh,HVO_rh,HVT_rh,MLO_rh,HE282_tmin,HE283_tmin,HE284_tmin,HE285_tmin,HE286_tmin,HE287_tmin,HN119_tmin,HN141_tmin,HN151_tmin,HN152_tmin,HN153_tmin,HN161_tmin,HN162_tmin,HN164_tmin,HVO_tmin,HVT_tmin,MLO_tmin,HE282_tmax,HE283_tmax,HE284_tmax,HE285_tmax,HE286_tmax,HE287_tmax,HN119_tmax,HN141_tmax,HN151_tmax,HN152_tmax,HN153_tmax,HN161_tmax,HN162_tmax,HN164_tmax,HVO_tmax,HVT_tmax,MLO_tmax
1999-02-20,,,,,,,,,,,,,,,,,,295.22,,,,,,,,97.318,,99.438,97.812,98.902,100.0,100.0,99.145,,,85.875,,,,,,,16.33,,9.093,5.469,2.952,5.441,6.781,9.58,,,0.5,,,,,,,19.61,,11.32,,,8.37,9.94,12.63,,,
1999-02-21,,,,,,,,,,,,,,,,,,289.9,,,,,,,,91.839,,94.692,96.316,98.983,100.0,100.0,98.968,,,92.5,,,,,,,15.97,,7.104,3.458,0.9471,3.609,5.741,9.39,,,0.0,,,,,,,21.35,,13.7,,,7.29,8.91,11.59,,,
1999-02-22,,,,,,,,,,,,,,,,,,247.88,,,,,,,,95.571,,82.904,86.724,82.589,100.0,100.0,98.959,,,86.375,,,,,,,15.39,,9.466,5.569,2.732,4.835,6.784,10.06,,,0.8,,,,,,,20.61,,15.13,,,7.89,9.04,11.85,,,
1999-02-23,,,,,,,,,,,,,,,,,,187.06,,,,,,,,88.322,,25.892,9.2869,12.089,11.828,27.616,93.69,,,27.417,,,,,,,14.81,,10.33,6.719,3.265,3.959,5.165,7.29,,,0.0,,,,,,,20.48,,16.97,,,12.66,14.11,15.15,,,
1999-02-24,,,,,,,,,,,,,,,,,,186.14,,,,,,,,82.495,,22.562,2.876,5.6388,1.335,10.521,63.975,,,,,,,,,,13.35,,7.773,8.164,5.002,8.1,10.51,8.03,,,,,,,,,,20.77,,19.48,,,14.41,15.56,18.47,,,
1999-02-25,,,,,,,,,,,,,,,,,,197.07,,,,,,,,84.777,,27.575,7.4634,5.9407,0.20142,17.816,86.089,,,,,,,,,,13.27,,6.946,9.434,5.29,11.28,12.11,7.54,,,,,,,,,,21.08,,17.62,,,17.55,19.0,14.42,,,
1999-02-26,,,,,,,,,,,,,,,,,,196.91,,,,,,,,85.817,,23.446,7.816,8.7673,0.20192,11.933,72.301,,,,,,,,,,12.77,,5.99,7.242,5.968,7.93,8.94,5.296,,,1.7,,,,,,,20.59,,16.66,,,13.51,16.15,12.57,,,
1999-02-27,,,,,,,,,,,,,,,,,,206.96,,,,,,,,89.069,,48.396,20.638,9.4834,2.1128,52.573,66.935,,,35.417,,,,,,,12.81,,5.834,6.367,5.106,3.342,5.698,6.162,,,1.2,,,,,,,18.7,,14.62,,,9.09,12.29,15.34,,,
1999-02-28,,,,,,,,,,,,,,,,,,212.96,,,,,,,,82.542,,51.717,25.358,8.4723,45.024,78.397,97.631,,,34.25,,,,,,,13.95,,2.881,6.759,5.267,4.707,5.832,7.66,,,1.7,,,,,,,20.87,,11.63,,,11.17,11.23,12.14,,,
1999-03-01,,,,,,,,,,,,,,,,,,209.24,,,,,,,,83.069,,72.467,27.066,12.455,11.722,58.32,80.571,,,28.292,,,,,,,13.85,,2.167,6.829,5.349,4.494,5.058,6.772,,,1.1,,,,,,,,,12.5,11.73,,,12.59,14.97,,,9.0
1999-03-02,,,,,,,,,,,,,,,,,,220.52,,,,,,,,88.839,,97.113,29.939,18.568,0.20167,89.199,85.334,,,34.833,,,,,,,14.2,,5.598,5.19,4.68,5.117,5.527,7.3,,,0.9,,,,,,,19.4,,11.7,13.24,11.22,12.86,13.16,13.74,,,8.4
1999-03-03,,,,,,,,,,,,,,,,,,212.72,,,,,,,,82.515,,86.667,44.359,18.343,0.20171,79.02,87.635,,,34.458,,,,,,,14.12,,4.422,4.357,3.388,5.782,6.472,7.21,,,0.5,,,,,,,21.4,,12.82,10.95,9.994,12.0,13.62,13.07,,,7.8
1999-03-04,,,,,,,,,,,,,,,,,,228.15,,,,,,,,85.965,,93.254,84.31,62.61,55.926,99.688,97.699,,,46.667,,,,,,,14.93,,4.278,5.463,2.981,4.879,6.582,8.85,,,0.7,,,,,,,20.98,,12.4,,,11.25,10.24,12.99,,,
1999-03-05,,,,,,,,,,,,,,,,,,224.65,,,,,,,,91.407,,80.267,59.216,43.057,87.142,97.358,98.256,,,41.458,,,,,,,14.86,,5.9,4.972,3.425,5.242,6.448,8.83,,,1.7,,,,,,,,,13.53,10.65,9.118,8.25,10.67,11.43,,,8.1
1999-03-06,,,,,,,,,,,,,,,,,,226.51,,,,,,,,90.423,,71.25,43.739,25.228,70.213,89.871,99.762,,,,,,,,,,14.24,,6.412,6.785,3.848,5.158,6.375,9.31,,,0.0,,,,,,,20.26,,13.11,11.08,9.85,11.93,10.71,10.64,,,7.9
1999-03-07,,,,,,,,,,,,,,,,,,203.32,,,,,,,,83.21,,51.029,27.867,25.329,63.819,93.818,99.425,,,,,,,,,,14.49,,7.755,6.819,2.402,5.896,5.887,9.21,,,-0.1,,,,,,,20.79,,16.3,14.04,10.61,9.42,10.07,12.09,,,11.2
1999-03-08,,,,,,,,,,,,,,,,,,198.99,,,,,,,,83.7,,33.35,11.623,14.425,18.204,82.233,94.687,,,22.75,,,,,,,13.92,,11.92,8.132,4.641,4.424,4.956,8.59,,,3.7,,,,,,,22.18,,18.28,15.27,11.13,12.2,10.92,16.01,,,12.1
1999-03-09,,,,,,,,,,,,,,,,,,204.94,,,,,,,,88.284,,18.562,14.187,17.227,30.83,61.924,99.182,,,26.375,,,,,,,14.37,,12.18,6.978,3.248,5.596,6.398,8.21,,,3.3,,,,,,,21.66,,17.9,15.19,10.95,,11.98,10.87,,,10.4
1999-03-10,,,,,,,,,,,,,,,,,,231.52,,,,,,,,90.676,,50.854,19.344,15.919,65.447,82.892,99.216,,,,,,,,,,13.46,,8.038,8.366,4.685,5.337,6.896,8.82,,,3.5,,,,,,,19.44,,17.19,16.11,11.33,,10.06,,,,11.4
1999-03-11,,,,,,,,,,,,,,,,,,251.06,,,,,,,,90.118,,70.304,42.399,30.387,82.538,100.0,99.409,,,,,,,,,,14.71,,8.111,6.079,4.45,4.811,5.27,9.0,,,2.5,,,,,,,21.42,,13.07,12.25,9.866,9.29,9.76,11.39,,,8.4
1999-03-12,,,,,,,,,,,,,,,,,,232.42,,,,,,,,,,81.583,39.913,27.114,95.647,100.0,99.503,,,34.75,,,,,,,,,6.054,5.334,4.206,3.624,5.546,8.87,,,2.2,,,,,,,,,12.61,,,7.87,9.48,11.14,,,
1999-03-13,,,,,,,,,,,,,,,,,,217.43,,,,,,,,91.923,,82.187,62.915,,94.688,100.0,99.583,,,31.083,,,,,,,14.05,,9.08,5.533,,4.89,5.363,8.86,,,2.8,,,,,,,20.77,,14.31,,,7.64,8.79,10.92,,,
1999-03-14,,,,,,,,,,,,,,,,,,204.69,,,,,,,,89.034,,,,37.572,86.4,98.146,98.882,,,,,,,,,,13.74,,,,2.903,3.589,4.425,7.9,,,1.3,,,,,,,21.89,,,,,7.26,8.78,10.94,,,
1999-03-15,,,,,,,,,,,,,,,,,,200.16,,,,,,,,95.595,,80.063,65.678,66.191,,100.0,99.213,,,,,,,,,,14.31,,9.57,6.21,3.327,,6.58,9.86,,,0.6,,,,,,,19.73,,14.66,,,,10.11,12.84,,,
1999-03-16,,,,,,,,,,,,,,,,,,224.09,,,,,,,,91.088,,76.971,55.414,42.103,,93.354,98.721,,,38.917,,,,,,,14.54,,6.459,3.424,2.61,,5.155,8.45,,,1.5,,,,,,,22.91,,14.01,,,,10.67,12.22,,,
1999-03-17,,,,,,,,,,,,,,,,,,205.32,,,,,,,,88.85,,94.667,76.425,64.173,,100.0,99.616,,,,,,,,,,14.25,,7.894,4.532,2.731,,5.594,8.58,,,,,,,,,,21.64,,13.66,,,,8.04,10.64,,,
1999-03-18,,,,,,,,,,,,,,,,,,214.63,,,,,,,,87.446,,80.921,60.126,52.571,,100.0,99.616,,,,,,,,,,13.64,,5.341,3.795,1.507,,4.284,7.83,,,,,,,,,,21.66,,15.91,,,,7.06,9.82,,,
1999-03-19,,,,,,,,,,,,,,,,,,223.55,,,,,,,,77.588,,70.367,48.612,39.468,,96.712,98.095,,,,,,,,,,14.03,,5.164,3.886,1.117,,3.877,7.45,,,,,,,,,,22.35,,14.36,,,,7.82,9.78,,,
1999-03-20,,,,,,,,,,,,,,,,,,252.04,,,,,,,,90.278,,100.0,97.738,97.51,,100.0,99.709,,,,,,,,,,14.08,,6.95,3.921,0.973,,5.388,7.97,,,-1.1,,,,,,,20.32,,10.37,,,,7.76,10.17,,,
1999-03-21,,,,,,,,,,,,,,,,,,233.36,,,,,,,,89.74,,99.863,97.835,97.684,,100.0,99.754,,,,,,,,,,14.88,,7.541,4.394,1.695,,6.017,8.84,,,0.0,,,,,,,21.47,,10.17,,,,8.02,10.58,,,
1999-03-22,,,,,,,,,,,,,,,,,,229.15,,,,,,,,89.756,,95.721,72.522,63.164,,100.0,99.594,,,66.833,,,,,,,14.32,,7.22,3.878,1.302,,5.509,8.58,,,-1.1,,,,,,,21.67,,13.4,,,,8.71,10.22,,,
1999-03-23,,,,,,,,,,,,,,,,,,202.06,,,,,,,,81.25,,44.975,30.304,17.989,,74.445,98.017,,,,,,,,,,13.3,,5.24,3.668,0.7019,,4.051,7.13,,,-2.3,,,,,,,22.01,,13.8,,,,9.25,10.23,,,
1999-03-24,,,,,,,,,,,,,,,,,,198.22,,,,,,,,84.071,,22.133,15.821,19.387,,54.264,95.602,,,,,,,,,,13.46,,9.191,6.474,3.893,,4.528,7.24,,,2.5,,,,,,,21.07,,17.49,,,,11.26,11.1,,,
1999-03-25,,,,,,,,,,,,,,,,,,194.53,,,,,,,,83.234,,53.233,22.898,24.359,,57.419,92.972,,,21.125,,,,,,,12.59,,8.764,6.469,2.451,,5.588,6.798,,,0.8,,,,,,,20.95,,15.28,,,,11.49,13.19,,,
1999-03-26,,,,,,,,,,,,,,,,,,208.34,,,,,,,,92.625,,80.546,63.173,67.042,,100.0,99.541,,,,,,,,,,14.62,,9.21,6.446,2.366,,6.394,9.19,,,0.6,,,,,,,20.36,,15.53,,,,8.5,12.14,,,
1999-03-27,,,,,,,,,,,,,,,,,,226.41,,,,,,,,96.717,,99.871,96.103,92.128,,100.0,99.488,,,74.375,,,,,,,15.57,,9.071,5.88,2.707,,7.39,10.29,,,-0.6,,,,,,,21.0,,11.56,,,,9.81,11.79,,,
1999-03-28,,,,,,,,,,,,,,,,,,238.16,,,,,,,,91.314,,95.858,84.271,82.44,,100.0,99.315,,,62.417,,,,,,,15.55,,9.634,5.761,2.342,,7.96,10.65,,,1.7,,,,,,,22.45,,14.15,,,,10.01,11.9,,,
1999-03-29,,,,,,,,,,,,,,,,,,210.06,,,,,,,,90.901,,68.625,45.923,42.701,,100.0,99.105,,,25.625,,,,,,,14.86,,9.089,5.582,2.626,,5.81,8.86,,,1.4,,,,,,,22.65,,16.42,,,,9.6,11.62,,,
1999-03-30,,,,,,,,,,,,,,,,,,195.4,,,,,,,,87.04,,78.129,52.423,53.358,,100.0,99.3,,,13.667,,,,,,,13.77,,7.8,4.744,2.193,,5.853,8.85,,,1.0,,,,,,,22.51,,14.07,,,,9.12,11.13,,,
1999-03-31,,,,,,,,,,,,,,,,,,202.76,,,,,,,,90.477,,84.304,66.184,55.274,,100.0,98.648,,,21.75,,,,,,,14.34,,8.527,4.933,2.237,,5.548,8.63,,,-1.2,,,,,,,21.17,,14.23,,,,7.77,10.4,,,
1999-04-01,,,,,,,,,,,,,,,,,,207.61,,,,,,,,84.312,,73.837,48.033,41.588,,83.525,95.935,,,45.542,,,,,,,14.05,,6.448,4.325,2.318,,4.39,7.67,,,-0.1,,,,,,,,,13.76,11.94,,,12.27,11.91,,,7.6
1999-04-02,,,,,,,,,,,,,,,,,,241.76,,,,,,,,88.243,,85.608,73.085,70.103,,98.771,98.657,,,,,,,,,,13.34,,7.822,3.994,1.321,,4.886,7.93,,,-1.6,,,,,,,20.99,,13.54,11.08,7.23,,9.1,12.74,,,6.8
1999-04-03,,,,,,,,,,,,,,,,,,254.84,,,,,,,,97.693,,99.821,93.387,89.614,,100.0,99.535,,,,,,,,,,14.63,,6.081,4.582,1.541,,5.413,8.63,,,-3.0,,,,,,,19.73,,10.16,8.991,5.175,,8.95,12.07,,,4.0
1999-04-04,,,,,,,,,,,,,,,,,,226.98,,,,,,,,91.727,,88.438,74.698,65.582,,99.271,99.202,,,,,,,,,,14.2,,5.982,3.701,0.983,,5.383,8.51,,,-1.0,,,,,,,21.21,,12.95,,,,8.41,11.42,,,
1999-04-05,,,,,,,,,,,,,,,,,,213.47,,,,,,,,89.179,,76.871,63.686,63.585,,96.438,95.802,,,35.917,,,,,,,14.57,,5.854,4.489,1.272,,4.747,8.65,,,0.4,,,,,,,,,15.59,11.25,6.558,,8.88,14.63,,,10.5
1999-04-06,,,,,,,,,,,,,,,,,,219.69,,,,,,,,95.879,,83.317,77.711,76.789,,99.921,99.676,,,54.542,,,,,,,15.86,,8.537,4.828,2.064,,5.399,8.94,,,1.8,,,,,,,21.04,,14.24,10.55,7.132,,9.06,11.48,,,8.9
1999-04-07,,,,,,,,,,,,,,,,,,199.82,,,,,,,,84.502,,79.933,65.58,62.837,,100.0,99.574,,,25.583,,,,,,,14.2,,5.819,4.41,1.414,,5.593,9.0,,,-0.3,,,,,,,22.01,,12.35,11.35,6.864,,8.15,11.22,,,9.4
1999-04-08,,,,,,,,,,,,,,,,,,223.69,,,,,,,,83.727,,84.254,74.198,65.126,,100.0,98.599,,,,,,,,,,14.34,,7.674,3.706,0.9346,,5.054,8.45,,,0.8,,,,,,,22.11,,13.54,10.3,6.974,,7.67,10.3,,,8.7
1999-04-09,,,,,,,,,,,,,,,,,,244.18,,,,,,,,80.055,,86.488,80.092,81.256,,100.0,95.12,,,,,,,,,,13.97,,7.371,3.444,0.3525,,4.981,8.31,,,-0.4,,,,,,,22.93,,12.95,10.5,5.161,,7.29,10.04,,,8.0
1999-04-10,,,,,,,,,,,,,,,,,,212.58,,,,,,,,87.874,,95.25,91.219,96.244,,100.0,93.587,,,,,,,,,,14.66,,5.518,2.838,0.1538,,4.263,7.55,,,-0.9,,,,,,,21.88,,12.7,10.39,4.978,,8.19,,,,7.4
1999-04-11,,,,,,,,,,,,,,,,,,244.26,,,,,,,,86.782,,95.033,89.153,89.691,,100.0,93.738,,,84.75,,,,,,,14.97,,6.794,2.847,-0.00455,,4.952,8.21,,,-1.1,,,,,,,21.92,,12.11,10.48,6.533,,7.25,9.85,,,4.6
1999-04-12,,,,,,,,,,,,,,,,,,233.66,,,,,,,,90.689,,92.108,87.891,91.696,,100.0,94.679,,,,,,,,,,13.91,,6.559,2.382,-0.03952,,4.67,8.18,,,-2.2,,,,,,,19.93,,12.56,,,,8.23,11.23,,,
1999-04-13,,,,,,,,,,,,,,,,,,241.72,,,,,,,,90.194,,95.233,84.807,77.552,,100.0,98.517,,,78.292,,,,,,,13.55,,5.42,3.718,1.415,,5.785,8.59,,,-2.9,,,,,,,20.96,,11.43,,,,9.31,11.36,,,
1999-04-14,,,,,,,,,,,,,,,,,,239.3,,,,,,,,84.206,,86.863,63.951,63.037,,,100.0,,,,,,,,,,14.62,,4.736,4.358,1.958,,6.144,9.13,,,-3.0,,,,,,,22.1,,12.73,,,,12.85,11.53,,,
1999-04-15,,,,,,,,,,,,,,,,,,216.16,,,,,,,,83.329,,78.733,68.378,64.08,,,100.0,,,44.875,,,,,,,14.24,,5.77,4.636,1.201,,5.717,8.19,,,-1.4,,,,,,,23.08,,12.53,,,,12.37,11.34,,,
1999-04-16,,,,,,,,,,,,,,,,,,219.94,,,,,,,,87.306,,76.583,42.462,21.729,,,100.0,,,32.583,,,,,,,14.02,,4.742,3.815,2.714,,4.447,6.899,,,0.3,,,,,,,21.41,,13.64,,,,9.47,10.79,,,
1999-04-17,,,,,,,,,,,,,,,,,,202.91,,,,,,,,89.673,,88.679,59.329,,,,100.0,,,21.375,,,,,,,14.32,,6.92,5.094,,,4.975,8.11,,,0.2,,,,,,,22.2,,14.6,,,,10.59,12.2,,,
1999-04-18,,,,,,,,,,,,,,,,,,204.08,,,,,,,,95.49,,62.367,21.502,12.093,,,99.571,,,9.75,,,,,,,14.22,,6.82,6.873,6.06,,7.35,8.02,,,4.2,,,,,,,20.95,,16.04,,,,11.29,11.73,,,
1999-04-19,,,,,,,,,,,,,,,,,,205.17,,,,,,,,82.528,,40.342,9.8743,12.419,,,99.95,,,,,,,,,,13.4,,10.32,9.604,5.858,,5.646,7.69,,,4.6,,,,,,,21.63,,16.85,,,,10.88,11.86,,,
1999-04-20,,,,,,,,,,,,,,,,,,217.0,,,,,,,,84.549,,62.2,16.503,10.473,,,100.0,,,34.125,,,,,,,14.34,,7.179,8.466,5.611,,5.942,8.04,,,3.9,,,,,,,20.54,,16.92,,,,10.32,12.02,,,
1999-04-21,,,,,,,,,,,,,,,,,,244.45,,,,,,,,83.041,,79.983,49.407,40.711,,,100.0,,,,,,,,,,15.07,,5.974,8.143,5.056,,7.45,10.47,,,1.9,,,,,,,21.63,,12.98,,,,11.21,13.0,,,
1999-04-22,,,,,,,,,,,,,,,,,,237.01,,,,,,,,91.463,,67.517,46.972,53.031,,,100.0,,,60.125,,,,,,,15.94,,9.558,7.554,4.58,,8.33,9.48,,,-0.6,,,,,,,22.6,,15.77,,,,13.91,12.64,,,
1999-04-23,,,,,,,,,,,,,,,,,,202.19,,,,,,,,89.171,,74.579,60.599,58.014,,,100.0,,,46.208,,,,,,,15.11,,7.833,5.942,2.871,,7.11,9.6,,,-1.6,,,,,,,23.05,,15.35,,,,11.17,11.2,,,
1999-04-24,,,,,,,,,,,,,,,,,,205.75,,,,,,,,90.751,,70.462,37.023,41.175,,,100.0,,,31.667,,,,,,,14.7,,8.162,5.642,3.142,,5.319,8.83,,,1.0,,,,,,,21.67,,17.07,,,,10.45,12.13,,,
1999-04-25,,,,,,,,,,,,,,,,,,189.33,,,,,,,,93.069,,85.813,42.395,37.582,,,100.0,,,12.667,,,,,,,14.64,,6.071,5.364,2.141,,6.32,9.34,,,0.5,,,,,,,21.94,,14.76,,,,9.89,12.05,,,
1999-04-26,,,,,,,,,,,,,,,,,,202.79,,,,,,,,89.292,,87.587,26.001,18.616,,,100.0,,,17.75,,,,,,,14.68,,7.283,6.184,4.166,,7.23,10.17,,,2.7,,,,,,,20.92,,14.28,,,,10.53,13.15,,,
1999-04-27,,,,,,,,,,,,,,,,,,227.86,,,,,,,,86.807,,69.858,44.45,30.98,,,100.0,,,38.667,,,,,,,15.5,,6.943,8.195,3.745,,6.203,10.07,,,2.2,,,,,,,23.67,,14.78,,,,14.13,14.05,,,
1999-04-28,,,,,,,,,,,,,,,,,,231.51,,,,,,,,86.763,,53.529,33.421,34.791,,,100.0,,,46.75,,,,,,,15.11,,8.215,6.672,2.814,,7.59,8.91,,,-1.5,,,,,,,22.06,,16.73,,,,15.29,15.18,,,
1999-04-29,,,,,,,,,,,,,,,,,,228.52,,,,,,,,85.378,,75.696,55.48,44.304,,,99.108,,,48.292,,,,,,,14.6,,6.44,6.033,3.751,,6.095,8.4,,,1.2,,,,,,,21.61,,14.66,,,,12.49,14.97,,,
1999-04-30,,,,,,,,,,,,,,,,,,240.68,,,,,,,,92.527,,89.854,55.749,25.651,,,99.504,,,45.042,,,,,,,14.75,,4.721,6.94,6.761,,6.348,9.46,,,2.6,,,,,,,20.51,,12.45,,,,10.2,12.57,,,
1999-05-01,,,,,,,,,,,,,,,,,,245.39,,,,,,,,93.803,,87.254,49.078,15.188,,,89.455,,,40.5,,,,,,,14.66,,4.704,6.931,5.769,,7.84,8.23,,,3.4,,,,,,,,,14.24,12.32,,,13.7,18.83,,,9.6
1999-05-02,,,,,,,,,,,,,,,,,,244.87,,,,,,,,85.164,,62.988,49.166,45.657,,,94.6,,,42.542,,,,,,,16.3,,7.074,7.605,5.694,,7.46,9.5,,,1.8,,,,,,,23.86,,17.07,13.45,11.0,,17.01,14.56,,,9.8
1999-05-03,,,,,,,,,,,,,,,,,,220.69,,,,,,,,93.258,,51.758,25.773,23.078,,,96.8,,,23.5,,,,,,,15.49,,10.06,7.408,4.88,,7.61,10.27,,,2.9,,,,,,,21.35,,17.13,17.36,12.88,,16.99,13.11,,,12.4
1999-05-04,,,,,,,,,,,,,,,,,,232.85,,,,,,,,87.172,,63.346,35.735,22.636,,,98.938,,,28.792,,,,,,,15.25,,6.995,8.969,7.029,,7.08,9.23,,,4.6,,,,,,,22.38,,14.82,,,,14.21,16.35,,,
1999-05-05,,,,,,,,,,,,,,,,,,234.25,,,,,,,,92.01,,68.146,27.179,22.302,,,99.783,,,22.708,,,,,,,15.47,,7.13,9.518,7.622,,7.27,9.13,,,4.8,,,,,,,,,14.7,18.07,13.57,,14.64,14.03,,,12.4
1999-05-06,,,,,,,,,,,,,,,,,,236.1,,,,,,,,83.925,,41.967,12.211,13.572,,,89.489,,,19.958,,,,,,,14.9,,10.54,10.24,7.535,,7.55,8.55,,,6.7,,,,,,,22.36,,18.3,18.03,13.05,,15.1,17.56,,,14.6
1999-05-07,,,,,,,,,,,,,,,,,,234.95,,,,,,,,90.179,,71.792,12.751,8.8609,,87.581,91.675,,,,,,,,,,14.95,,7.399,10.66,8.205,,7.18,10.1,,,7.2,,,,,,,21.47,,14.0,18.67,13.8,,12.67,13.47,,,13.9
1999-05-08,,,,,,,,,,,,,,,,,,227.52,,,,,,,,86.15,,66.688,15.006,18.946,,99.021,,,,,,,,,,,15.61,,6.975,8.725,6.907,,6.51,,,,6.5,,,,,,,21.85,,13.97,16.98,12.7,,11.57,,,,14.0
1999-05-09,,,,,,,,,,,,,,,,,,227.45,,,,,,,,86.331,,61.413,9.4381,11.456,,49.18,,,,16.792,,,,,,,15.44,,8.996,10.53,7.204,,5.944,,,,6.9,,,,,,,21.96,,13.92,18.14,13.96,,12.97,,,,14.9
1999-05-10,,,,,,,,,,,,,,,,,,224.52,,,,,,,,88.535,,68.733,14.641,12.363,,94.983,,,,23.667,,,,,,,15.05,,6.371,10.01,6.48,,6.985,,,,4.0,,,,,,,22.97,,16.29,17.55,13.56,,12.14,,,,13.4
1999-05-11,,,,,,,,,,,,,,,,,,239.62,,,,,,,,85.429,,91.588,45.031,17.976,,100.0,,,,47.208,,,,,,,16.46,,3.99,7.615,6.44,,7.17,,,,2.9,,,,,,,23.91,,13.54,12.82,12.85,,11.92,,,,10.4
1999-05-12,,,,,,,,,,,,,,,,,,232.78,,,,,,,,85.283,,88.517,56.617,32.677,,99.108,100.0,,,42.833,,,,,,,16.12,,5.282,7.186,6.153,,7.94,10.11,,,1.7,,,,,,,23.93,,13.54,,,,11.35,12.29,,,
1999-05-13,,,,,,,,,,,,,,,,,,245.68,,,,,,,,89.635,,84.371,57.142,23.672,,70.818,100.0,,,45.083,,,,,,,15.83,,7.738,5.145,5.437,,7.69,9.89,,,1.7,,,,,,,22.24,,14.41,,,,15.74,12.9,,,
1999-05-14,,,,,,,,,,,,,,,,,,234.99,,,,,,,,84.069,,65.05,30.55,15.57,,67.598,100.0,,,,,,,,,,15.04,,6.792,9.215,6.408,,6.942,9.7,,,1.1,,,,,,,21.74,,14.64,,,,12.43,14.92,,,
1999-05-15,,,,,,,,,,,,,,,,,,253.68,,,,,,,,88.35,,74.767,41.815,13.306,,77.697,99.95,,,59.708,,,,,,,15.27,,6.45,8.954,6.658,,8.62,7.96,,,1.7,,,,,,,22.96,,13.97,,,,14.0,17.28,,,
1999-05-16,,,,,,,,,,,,,,,,,,276.49,,,,,,,,91.724,,93.688,81.795,70.879,,94.705,99.771,,,61.042,,,,,,,17.08,,9.493,7.175,4.208,,7.84,10.78,,,3.1,,,,,,,22.13,,14.55,,,,13.33,18.62,,,
1999-05-17,,,,,,,,,,,,,,,,,,288.98,,,,,,,,91.281,,84.642,77.985,69.391,,88.945,94.396,,,60.5,,,,,,,15.31,,9.177,6.034,2.71,,7.63,10.36,,,2.6,,,,,,,22.27,,14.26,,,,12.79,15.88,,,
1999-05-18,,,,,,,,,,,,,,,,,,265.18,,,,,,,,93.168,,65.279,59.38,50.885,,88.028,100.0,,,58.542,,,,,,,16.69,,8.531,6.569,5.037,,7.45,10.74,,,2.6,,,,,,,22.72,,16.97,,,,11.96,12.96,,,
1999-05-19,,,,,,,,,,,,,,,,,,233.74,,,,,,,,92.513,,51.746,23.521,31.38,,61.55,100.0,,,40.792,,,,,,,15.41,,10.65,9.402,5.443,,7.61,10.24,,,1.7,,,,,,,22.2,,16.94,,,,12.31,13.07,,,
1999-05-20,,,,,,,,,,,,,,,,,,230.94,,,,,,,,90.818,,32.433,9.9891,11.562,,63.541,100.0,,,24.625,,,,,,,15.83,,10.72,10.8,6.13,,7.86,11.19,,,4.8,,,,,,,22.67,,22.54,,,,16.35,13.5,,,
1999-05-21,,,,,,,,,,,,,,,,,,257.47,,,,,,,,89.27,,65.729,16.602,10.569,,69.081,100.0,,,,,,,,,,16.78,,10.05,12.14,8.485,,8.95,10.72,,,5.5,,,,,,,21.94,,15.44,,,,15.34,15.34,,,
1999-05-22,,,,,,,,,,,,,,,,,,254.68,,,,,,,,84.096,,65.542,41.145,45.086,,46.344,98.058,,,,,,,,,,16.62,,10.7,11.81,8.012,,12.14,9.79,,,2.8,,,,,,,25.63,,17.94,,,,18.46,15.73,,,
1999-05-23,,,,,,,,,,,,,,,,,,227.55,,,,,,,,92.229,,31.587,21.066,26.805,,29.275,80.536,,,39.417,,,,,,,15.9,,13.71,10.92,6.675,,10.94,9.97,,,2.2,,,,,,,22.71,,20.95,,,,18.04,18.99,,,
1999-05-24,,,,,,,,,,,,,,,,,,213.99,,,,,,,,90.392,,28.05,17.409,22.921,,69.095,98.329,,,20.75,,,,,,,14.85,,,9.197,6.226,,6.814,9.72,,,2.7,,,,,,,23.48,,,,,,13.51,12.4,,,
1999-05-25,,,,,,,,,,,,,,,,,,217.65,,,,,,,,89.405,,51.238,21.509,22.665,,97.712,100.0,,,16.0,,,,,,,15.36,,,7.949,5.754,,7.08,10.07,,,5.5,,,,,,,23.03,,,,,,10.0,12.92,,,
1999-05-26,,,,,,,,,,,,,,,,,,215.77,,,,,,,,86.3,,40.846,11.259,11.222,,76.226,100.0,,,24.708,,,,,,,15.28,,12.1,9.898,7.25,,6.773,9.82,,,3.2,,,,,,,22.98,,18.97,,,,14.38,11.58,,,
1999-05-27,,,,,,,,,,,,,,,,,,200.58,,,,,,,,86.139,,58.667,10.786,11.288,,97.291,100.0,,,16.167,,,,,,,14.68,,9.33,9.047,5.782,,5.899,9.21,,,2.5,,,,,,,21.86,,16.12,,,,10.41,11.69,,,
1999-05-28,,,,,,,,,,,,,,,,,,210.85,,,,,,,,85.235,,62.046,13.258,14.971,,84.237,100.0,,,22.667,,,,,,,15.3,,7.234,9.818,5.65,,6.757,9.6,,,3.9,,,,,,,21.56,,19.49,,,,15.42,12.59,,,
