ir_meas,tsky
450.0700700700701,300.85621226143587
450.5005005005005,300.9464871794961
450.93093093093097,301.0066855065305
451.3613613613614,301.0668958750366
451.7917917917918,301.15723401082397
452.22222222222223,301.2174744935479
452.65265265265265,301.2777270261759
453.08308308308307,301.3681284239606
453.51351351351354,301.4284110918949
453.94394394394396,301.4887058181715
454.3743743743744,301.5490126052024
454.8048048048048,301.63949540494065
455.2352352352352,301.6998323544132
455.6656656656657,301.7601813730861
456.0960960960961,301.85072753612695
456.52652652652654,301.9111067383635
456.95695695695696,301.9714980182522
457.3873873873874,302.0621075889677
457.81781781781785,302.1225290735571
458.2482482482483,302.1829626442563
458.6786786786787,302.2736356670497
459.1091091091091,302.33409946360143
459.53953953953953,302.3945753547266
459.96996996997,302.4550633428446
460.40040040040043,302.54581801217626
460.83083083083085,302.60633625336357
461.26126126126127,302.6668666000149
461.6916916916917,302.757684823034
462.1221221221221,302.8182454439403
462.5525525525526,302.878818178788
462.982982982983,302.93940303
463.4134134134134,303.01510062978326
463.84384384384384,303.1060233439089
464.27427427427426,303.1666536429709
464.70470470470474,303.227296069912
465.13513513513516,303.2879506271579
465.5655655655656,303.3789552126564
465.995995995996,303.4396401062813
466.4264264264264,303.5003371387056
466.8568568568569,303.56104631235763
467.2872872872873,303.65213284295015
467.71771771771773,303.71287238029754
468.14814814814815,303.7736240673747
468.5785785785786,303.8343879066122
469.00900900900905,303.9255564560862
469.43943943943947,303.9863506863599
469.8698698698699,304.0471570773038
470.3003003003003,304.10797563135026
470.7307307307307,304.1992262735598
471.16116116116115,304.2600752460083
471.5915915915916,304.3209363900769
472.02202202202204,304.3818097082004
472.45245245245246,304.47314251706575
472.8828828828829,304.53404628098144
473.3133133133133,304.5949622274773
473.7437437437438,304.65589035899023
474.1741741741742,304.74730540849833
474.6046046046046,304.8082640132183
475.03503503503504,304.86923481148835
475.46546546546546,304.9302178057473
475.89589589589593,304.9912129984349
476.32632632632635,305.0827286648576
476.7567567567568,305.14375436429293
477.1871871871872,305.2047922706992
477.6176176176176,305.2658423865181
478.0480480480481,305.3269047141918
478.4784784784785,305.4185211082741
478.9089089089089,305.47961397627324
479.33933933933935,305.54071906467897
479.76976976976977,305.60183637593576
480.2002002002002,305.66296591248863
480.63063063063066,305.75468314509743
481.0610610610611,305.8158432555901
481.4914914914915,305.87701559993997
481.9219219219219,305.93820018059404
482.35235235235234,305.99939700000004
482.7827827827828,306.07585922200326
483.21321321321324,306.1370835773478
483.64364364364366,306.1983201794006
484.0740740740741,306.29019805041605
484.5045045045045,306.3514652799574
484.934934934935,306.4127447647829
485.3653653653654,306.47403650734395
485.7957957957958,306.5353405100926
486.22622622622623,306.6273195074319
486.65665665665665,306.68865417137965
487.0870870870871,306.7500011041005
487.51751751751755,306.81136030804845
487.94794794794797,306.8727317856783
488.3783783783784,306.93411553944503
488.8088088088088,307.02621419322367
489.2392392392392,307.087628648077
489.6696696696697,307.1490553876639
490.1001001001001,307.2104944144419
490.53053053053054,307.27194573086854
490.96096096096096,307.33340933940235
491.3913913913914,307.394885242502
491.82182182182186,307.48712215484227
492.2522522522523,307.54862880511706
492.6826826826827,307.61014775856734
493.1131131131131,307.671679017654
493.54354354354354,307.73322258483876
493.973973973974,307.79477846258357
494.40440440440443,307.8563466533507
494.83483483483485,307.94872203180654
495.26526526526527,308.01032101590647
495.6956956956957,308.07193232165145
496.12612612612617,308.1335559515062
496.5565565565566,308.19519190793585
496.986986986987,308.2568401934061
497.4174174174174,308.31850081038317
497.84784784784785,308.3801737613337
498.27827827827826,308.4727063193568
498.70870870870874,308.53441011603593
499.13913913913916,308.5961262553257
499.5695695695696,308.6578547396951
500.0,308.71959557161347
